fighter_url,Name,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,Height_inches,Weight_lbs,Height (inches),Weight (lbs),Reach (in),Wins,Losses,Draws,Age,STANCE_:Open Stance,STANCE_:Orthodox,STANCE_:Sideways,STANCE_:Southpaw,STANCE_:Switch,STANCE_Unknown
http://ufcstats.com/fighter-details/bc7d1ad49fcb2d08,Jaqueline Amorim,2.68,0.53,1.43,0.64,2.22,0.37,0.0,4.8,63.0,115.0,63.0,115.0,68.0,10,1,0,30.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/53adf5b845d91e4a,Bertrand Amoussou,6.75,0.39,2.01,0.83,0.0,0.0,0.0,0.0,68.0,190.0,68.0,190.0,,1,1,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/23a8c33869bf5392,Karl Amoussou,1.47,0.34,2.67,0.54,0.0,0.0,0.25,1.0,71.0,185.0,71.0,185.0,,27,7,2,39.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cad24459b28592ca,Eryk Anders,3.54,0.48,4.05,0.5,1.71,0.24,0.8,0.1,73.0,185.0,73.0,185.0,75.0,17,8,0,38.2,0,0,0,1,0,0
http://ufcstats.com/fighter-details/8738eacd62e82a32,Matt Andersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,230.0,74.0,230.0,,14,8,1,54.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/9199e0735b83dd32,Andy Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,240.0,66.0,240.0,,0,1,0,50.9,0,0,0,0,0,1
http://ufcstats.com/fighter-details/1ffc38f67785797b,Lowell Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,160.0,66.0,160.0,,0,1,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5e4eec08896c9423,Corey Anderson,4.43,0.46,2.22,0.59,4.89,0.5,0.83,0.0,75.0,205.0,75.0,205.0,79.0,14,5,0,35.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/19ba965651486013,Derek Anderson,3.97,0.37,3.08,0.61,0.34,0.14,0.6,0.0,72.0,155.0,72.0,155.0,,14,3,0,35.4,0,0,0,0,0,1
http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,Megan Anderson,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5,72.0,145.0,72.0,145.0,72.0,11,5,0,35.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b03a0c78ca45facf,Liam Anderson,3.0,0.52,6.53,0.31,1.0,0.2,0.5,0.0,75.0,185.0,75.0,185.0,75.0,6,3,0,30.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/17615148dd4be6f6,Tatsuya Ando,0.93,0.19,4.93,0.5,0.0,0.0,0.0,0.0,64.0,145.0,64.0,145.0,68.0,14,4,1,35.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/1562b12763cc8d67,Alex Andrade,0.2,0.36,2.6,0.53,0.0,0.0,0.25,0.8,71.0,200.0,71.0,200.0,,10,5,0,51.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/6a1901c62ab3870f,Jessica Andrade,6.39,0.5,5.49,0.54,2.21,0.54,0.71,0.3,61.0,115.0,61.0,115.0,62.0,26,14,0,33.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d221ee27afc7a60e,Viscardi Andrade,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,71.0,170.0,71.0,170.0,75.0,19,6,0,41.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/9bad58fa651d6196,Jermaine Andre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,200.0,67.0,200.0,,14,4,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/1fd9f744105024a8,Juan Andres Luna,3.27,0.31,3.0,0.65,0.0,0.0,0.0,0.0,67.0,125.0,67.0,125.0,72.0,12,1,0,29.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/7977fb0fd9c5955d,Fellipe Andrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,30.6,0,0,0,0,0,1
http://ufcstats.com/fighter-details/00debc804e2b1cd4,Dylan Andrews,2.21,0.5,2.72,0.46,2.83,0.5,0.57,0.4,73.0,185.0,73.0,185.0,74.0,18,7,0,45.6,0,0,0,0,1,0
http://ufcstats.com/fighter-details/46e2ca71fd5089cb,Reese Andy,2.87,0.5,3.5,0.58,0.67,0.2,0.4,0.0,72.0,205.0,72.0,205.0,,7,3,0,52.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d6a3e131ad4ba064,Angga,3.56,0.38,3.77,0.53,0.0,0.0,0.33,0.0,67.0,145.0,67.0,145.0,68.0,13,3,0,36.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/e20ad078a7d63361,Julius Anglickas,4.62,0.78,1.86,0.5,4.47,0.5,0.6,1.1,75.0,205.0,75.0,205.0,,5,1,0,33.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/047a91d3d9c79b05,Collin Anglin,4.59,0.48,5.54,0.51,2.28,0.66,1.0,0.0,69.0,145.0,69.0,145.0,71.0,8,3,0,32.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/c7c39e2fb70248b3,Chad Anheliger,3.11,0.46,2.76,0.53,0.68,0.3,0.38,0.5,66.0,135.0,66.0,135.0,64.0,13,8,0,38.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/e06fd1260ac865a7,Yoji Anjo,0.0,0.0,3.13,0.25,0.0,0.0,0.0,0.0,71.0,205.0,71.0,205.0,,0,5,1,58.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d802174b0c0c1f4e,Magomed Ankalaev,3.66,0.52,2.46,0.57,0.8,0.22,0.87,0.0,75.0,205.0,75.0,205.0,75.0,21,1,1,33.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/af997f7611673880,Gadzhimurad Antigulov,2.08,0.55,4.21,0.4,5.08,0.36,0.0,1.4,71.0,205.0,71.0,205.0,70.0,20,8,0,38.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/25b31165758402dd,Adam Antolin,5.73,0.52,5.0,0.69,0.0,0.0,1.0,0.0,65.0,125.0,65.0,125.0,63.0,12,3,0,43.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/dbd198f780286aca,Angelo Antonio,1.09,0.5,7.64,0.5,0.0,0.0,0.0,0.0,,205.0,,205.0,,1,4,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cc49ada1ea955b13,Vanilto Antunes,5.49,0.48,14.27,0.43,0.0,0.0,0.0,0.0,72.0,170.0,72.0,170.0,72.0,16,7,0,30.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/78d48d3874dacafd,Azunna Anyanwu,2.47,0.42,2.47,0.69,0.65,1.0,0.0,0.0,73.0,251.0,73.0,251.0,,14,5,0,43.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4665f9f909cd7214,Shinsho Anzai,3.23,0.58,3.75,0.45,1.83,0.16,0.75,0.0,67.0,170.0,67.0,170.0,70.0,10,3,0,39.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/031da10a00c8ccd4,Jin Aoi,1.6,0.29,5.8,0.51,0.0,0.0,0.71,0.0,66.0,145.0,66.0,145.0,68.0,14,6,1,28.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/79ded75550efc139,Shinya Aoki,0.97,0.58,1.25,0.58,2.54,0.41,0.6,4.0,71.0,154.0,71.0,154.0,,39,7,0,42.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/7d420039bbfe7c1a,Aoriqileng,4.65,0.49,5.46,0.48,1.2,0.46,0.58,0.0,67.0,135.0,67.0,135.0,69.0,25,12,0,32.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/0c1a04afca64e38f,Josh Appelt,1.35,0.4,11.5,0.32,0.0,0.0,0.33,0.0,70.0,255.0,70.0,255.0,,15,7,0,42.0,0,0,0,1,0,0
http://ufcstats.com/fighter-details/1ccff7f0cfdf85eb,Erik Apple,0.0,0.0,0.54,0.81,0.0,0.0,0.0,8.1,72.0,170.0,72.0,170.0,,10,3,0,47.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/269d103c96a4c3a5,Kenji Arai,8.79,0.27,10.29,0.39,0.0,0.0,0.0,0.0,70.0,145.0,70.0,145.0,,15,15,5,45.7,0,0,0,1,0,0
http://ufcstats.com/fighter-details/73ef22f25d0f70e2,Romie Aram,1.8,0.35,2.83,0.5,2.5,0.62,0.83,0.0,70.0,170.0,70.0,170.0,,7,1,0,47.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/71002dbc1743b9a7,Felipe Arantes,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,68.0,135.0,68.0,135.0,73.0,18,10,1,37.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/dbea8c1cb327ab3d,Igor Araujo,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,73.0,170.0,73.0,170.0,77.0,25,9,0,44.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/36541f1e6c5d4955,Viviane Araujo,3.84,0.47,4.83,0.55,1.72,0.43,0.75,0.6,64.0,125.0,64.0,125.0,68.0,13,7,0,38.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/1291edf2d566a71a,Julio Arce,4.36,0.36,3.05,0.68,0.46,0.28,0.96,0.3,67.0,145.0,67.0,145.0,70.0,19,6,0,35.6,0,0,0,1,0,0
http://ufcstats.com/fighter-details/d25e39e74efb0a77,Art Arciniega,1.53,0.46,2.73,0.51,0.0,0.0,0.5,1.0,68.0,145.0,68.0,145.0,,15,7,0,43.7,0,0,0,0,0,1
http://ufcstats.com/fighter-details/87f8699fdcc2c404,Alice Ardelean,6.73,0.44,5.04,0.57,1.0,0.5,0.87,0.0,63.0,115.0,63.0,115.0,62.0,10,7,0,33.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/9c9455912d917e4e,Tristan Arenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,155.0,,155.0,,7,4,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/db3c4a884d704efe,Gabriel Arges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.0,,170.0,,0,0,0,32.4,0,0,0,0,0,1
http://ufcstats.com/fighter-details/e4ba58725825412d,Dan Argueta,2.48,0.43,3.44,0.5,4.36,0.35,0.55,1.4,67.0,135.0,67.0,135.0,68.0,9,3,0,31.8,0,0,0,1,0,0
http://ufcstats.com/fighter-details/90063913321e7670,Reza Arianto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,155.0,,155.0,,5,0,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/9a7ffa80766caa51,Hashem Arkhagha,1.84,0.44,8.97,0.43,0.0,0.0,0.5,0.0,74.0,185.0,74.0,185.0,75.0,6,1,0,35.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3738e68d2261e60f,Andrei Arlovski,3.82,0.45,3.22,0.57,0.37,0.35,0.76,0.2,75.0,240.0,75.0,240.0,77.0,34,24,0,46.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/1effd880e1f1bb30,Garrett Armfield,5.35,0.53,3.64,0.56,1.1,0.5,0.64,0.6,66.0,135.0,66.0,135.0,70.0,10,5,0,28.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/30ad2050273d016a,Joey Armstrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,2,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/bf0e700106d00e55,Austin Arnett,4.52,0.41,6.38,0.62,0.44,0.18,0.57,0.2,72.0,145.0,72.0,145.0,72.0,16,6,0,33.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/05fbfe628658c538,Ricardo Arona,1.66,0.48,1.15,0.57,2.41,0.48,0.58,1.2,71.0,205.0,71.0,205.0,,14,5,0,46.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a90c200c3fbb22c4,Eli Aronov,8.92,0.68,6.49,0.38,12.16,1.0,0.0,0.0,70.0,185.0,70.0,185.0,72.0,6,1,0,29.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/770b9d4813c25902,Chalid Arrab,1.56,0.34,1.63,0.56,3.05,0.75,0.37,1.0,71.0,205.0,71.0,205.0,,7,3,0,50.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/c136b2a8852da5bd,Akbarh Arreola,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4,70.0,155.0,70.0,155.0,71.0,23,11,1,42.4,0,0,0,1,0,0
http://ufcstats.com/fighter-details/de62052b2ede65ba,Matt Arroyo,1.62,0.47,2.01,0.58,2.12,0.36,1.0,5.3,70.0,170.0,70.0,170.0,72.0,3,3,0,42.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/61fb8098ccf81c7f,Antonio Arroyo,2.82,0.66,2.02,0.5,1.14,0.41,0.41,0.2,75.0,185.0,75.0,185.0,73.0,9,5,0,36.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2dea80c069847321,Gilles Arsene,0.06,0.1,2.45,0.32,0.0,0.0,0.0,0.0,69.0,190.0,69.0,190.0,,1,1,0,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/91e3388e69060e69,Veta Arteaga,3.2,0.36,1.92,0.65,0.0,0.0,0.4,0.0,67.0,125.0,67.0,125.0,,3,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/49f78022126bf4a4,Cesar Arzamendia,5.37,0.45,5.2,0.56,7.32,0.75,0.0,2.4,71.0,155.0,71.0,155.0,,8,3,0,34.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d33da8a3d82bdb62,Kai Asakura,2.4,0.58,4.52,0.38,0.0,0.0,0.57,0.0,68.0,125.0,68.0,125.0,69.0,21,5,0,31.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a373085066dbfb54,Teddy Ash,7.27,0.61,6.8,0.28,0.0,0.0,1.0,0.0,73.0,185.0,73.0,185.0,73.0,14,5,0,35.5,0,0,0,0,1,0
http://ufcstats.com/fighter-details/d26a0988c9dc9886,Arman Ashimov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,125.0,66.0,125.0,,11,3,1,33.4,0,0,0,0,0,1
http://ufcstats.com/fighter-details/c739c2995a275314,Yanal Ashmouz,2.88,0.5,4.78,0.5,3.24,0.38,0.64,0.0,69.0,155.0,69.0,155.0,69.0,8,2,0,30.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8be9deb7d6b36354,Asjabharan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,135.0,66.0,135.0,,7,6,0,32.9,0,0,0,0,0,1
http://ufcstats.com/fighter-details/2abc414136504554,Askar Askar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,145.0,67.0,145.0,69.0,11,1,0,30.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b1d19449397541dc,Askar Askarov,3.05,0.54,2.8,0.57,2.6,0.24,0.66,0.4,66.0,125.0,66.0,125.0,67.0,14,1,1,32.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/9be6020024133293,Cyril Asker,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9,72.0,247.0,72.0,247.0,74.0,9,4,0,39.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5c10da56d712ac9c,Khusein Askhabov,2.0,0.26,4.13,0.56,0.0,0.0,0.66,0.0,68.0,145.0,68.0,145.0,69.0,23,1,0,30.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/06827d70c53ff0d9,Scott Askham,3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7,75.0,185.0,75.0,185.0,75.0,14,4,0,37.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/0b31f87be71ebbb1,Ben Askren,3.64,0.49,5.66,0.36,4.33,0.55,0.0,0.9,71.0,170.0,71.0,170.0,73.0,19,2,0,40.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/6e8f1bcdda94ff45,Ibo Aslan,5.09,0.47,3.47,0.59,0.0,0.0,0.86,0.0,75.0,205.0,75.0,205.0,77.0,14,3,0,29.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/399afbabc02376b5,Tom Aspinall,8.07,0.67,2.89,0.65,3.27,1.0,1.0,1.6,77.0,256.0,77.0,256.0,78.0,15,3,0,32.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/ff222167cce02919,Bruno Assis,1.27,0.43,3.2,0.36,2.0,0.5,0.66,1.0,74.0,185.0,74.0,185.0,,8,4,0,33.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d0d7160824278840,Junior Assuncao,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7,69.0,145.0,69.0,145.0,72.0,16,6,0,44.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2f13e4020cea5b38,Raphael Assuncao,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,65.0,135.0,65.0,135.0,66.0,28,10,0,42.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/01c9e4013afce141,Michael Aswell,9.1,0.44,7.93,0.54,0.0,0.0,0.57,0.0,68.0,155.0,68.0,155.0,69.0,10,3,0,24.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/fd7acf42bd6e7e95,Bazigit Atajev,0.87,0.41,3.14,0.49,1.0,0.33,0.0,0.0,73.0,230.0,73.0,230.0,,17,1,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/210935fd21670f6d,Rich Attonito,2.28,0.47,2.13,0.59,0.74,0.37,0.75,0.0,70.0,170.0,70.0,170.0,72.0,10,5,0,48.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/55ee431411ccf07a,Olivier Aubin-Mercier,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,69.0,155.0,69.0,155.0,70.0,11,5,0,36.3,0,0,0,1,0,0
http://ufcstats.com/fighter-details/196ed28337adc630,Pat Audinwood,1.17,0.12,4.31,0.41,0.8,0.5,0.0,0.0,72.0,155.0,72.0,155.0,,11,2,1,39.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4d3b08ab127c7585,Jose Augusto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,251.0,75.0,251.0,,6,2,0,33.2,0,0,0,0,0,1
http://ufcstats.com/fighter-details/04643fd03d9159cc,Marcus Aurelio,1.42,0.33,2.27,0.59,1.69,0.27,0.27,1.3,70.0,155.0,70.0,155.0,74.0,22,10,0,51.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/956dcac65e7b34d6,David Avellan,3.33,0.25,10.0,0.57,0.0,0.0,0.0,0.0,69.0,185.0,69.0,185.0,,2,1,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8753e125f4499816,Blas Avena,2.34,0.47,3.36,0.43,2.37,0.8,0.5,1.8,72.0,170.0,72.0,170.0,74.0,8,7,0,42.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/ba5c6eeb8ef45f5c,Levi Avera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,170.0,73.0,170.0,,18,15,0,43.1,0,0,0,0,0,1
http://ufcstats.com/fighter-details/033d19259f589457,Anthony Avila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,145.0,67.0,145.0,,13,5,0,36.5,0,0,0,0,0,1
http://ufcstats.com/fighter-details/4665cbf36b08193b,Chris Avila,2.37,0.3,4.17,0.48,0.0,0.0,0.46,0.0,70.0,145.0,70.0,145.0,,5,4,0,32.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/86d9dbe1bfcbade7,Julia Avila,2.81,0.42,3.28,0.55,0.63,0.37,0.52,0.2,67.0,135.0,67.0,135.0,68.0,9,4,0,37.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/da603332ad41f165,Saad Awad,2.13,0.26,1.87,0.6,0.5,0.16,1.0,0.5,71.0,155.0,71.0,155.0,,20,9,0,42.0,0,0,0,0,0,1
http://ufcstats.com/fighter-details/26387c19f32dda0f,Javy Ayala,0.83,0.25,5.0,0.33,0.0,0.0,0.0,0.0,73.0,265.0,73.0,265.0,,10,5,0,36.8,0,0,0,0,0,1
http://ufcstats.com/fighter-details/6eaec40f724852f4,Jessin Ayari,3.53,0.37,3.59,0.58,0.0,0.0,0.5,0.3,72.0,155.0,72.0,155.0,73.0,16,6,0,33.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/46d0a888d87d91ac,Abu Azaitar,4.38,0.43,4.32,0.51,1.0,0.37,0.42,0.0,69.0,185.0,69.0,185.0,76.0,14,4,1,39.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/ee18ff42063174df,Ottman Azaitar,4.43,0.44,4.11,0.52,0.0,0.0,1.0,0.0,68.0,155.0,68.0,155.0,71.0,13,3,0,35.3,0,0,0,0,1,0
http://ufcstats.com/fighter-details/063649e21bc9d6d5,Luiz Azeredo,2.16,0.39,2.76,0.57,1.07,0.5,0.45,0.3,69.0,154.0,69.0,154.0,,15,10,0,49.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/9bcfb40dbcd50568,Luciano Azevedo,0.76,0.45,1.97,0.27,2.28,0.11,0.0,0.0,75.0,161.0,75.0,161.0,,17,9,1,44.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2af2f2e26c4c0402,Hunter Azure,3.92,0.53,2.08,0.58,1.97,0.34,0.67,1.3,68.0,145.0,68.0,145.0,69.0,9,2,0,33.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/39cc64bf0a269db9,Niklas Backstrom,1.12,0.41,3.65,0.4,2.92,0.8,0.72,2.2,73.0,145.0,73.0,145.0,,11,3,0,35.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/fd5b6598a3b70c0a,Seth Baczynski,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,75.0,170.0,75.0,170.0,75.0,20,14,0,43.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/968764372c49eab6,Abdul Azeem Badakhshi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,145.0,,145.0,,13,3,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/c0ab242c40decc55,Ryan Bader,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,74.0,205.0,74.0,205.0,74.0,23,5,0,42.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664,Izabela Badurek,3.74,0.71,4.9,0.32,1.75,0.12,1.0,0.0,65.0,115.0,65.0,115.0,,6,3,0,33.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/82d4c957649faf9b,Miguel Baeza,4.09,0.49,5.92,0.46,0.36,0.22,0.54,2.0,74.0,170.0,74.0,170.0,74.0,10,4,0,32.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3dd92ff9fb0412b3,Ali Bagautinov,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,64.0,125.0,64.0,125.0,65.0,15,6,0,40.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/e4d2564ea0e34e2b,Mehdi Baghdad,3.13,0.3,4.56,0.46,0.0,0.0,0.33,0.0,73.0,155.0,73.0,155.0,,11,5,0,40.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6,Melsik Baghdasaryan,5.04,0.59,3.14,0.56,0.0,0.0,0.72,0.0,69.0,145.0,69.0,145.0,70.0,8,3,0,33.4,0,0,0,1,0,0
http://ufcstats.com/fighter-details/aec185309b4843d0,Siyar Bahadurzada,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,71.0,170.0,71.0,170.0,73.0,24,8,1,41.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/e4a47b07044ddd72,Ignacio Bahamondes,6.55,0.45,4.33,0.56,0.0,0.0,0.75,0.4,75.0,155.0,75.0,155.0,75.0,17,6,0,27.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8f313e9c3a39c06e,Bahatebole Batebolati,4.02,0.45,4.83,0.61,1.34,0.66,1.0,0.0,68.0,170.0,68.0,170.0,71.0,10,1,1,27.8,0,0,0,1,0,0
http://ufcstats.com/fighter-details/e2b8186b618b00c4,Shamar Bailey,1.56,0.2,3.91,0.69,1.5,0.33,0.37,0.0,69.0,155.0,69.0,155.0,75.0,16,11,0,42.7,0,0,0,1,0,0
http://ufcstats.com/fighter-details/34dbcd4dbaf21a36,Jordan Bailey,1.74,0.4,0.29,0.0,4.35,1.0,0.0,4.3,69.0,145.0,69.0,145.0,,6,3,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/7d5b12de1625984e,Scott Baker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,210.0,72.0,210.0,,1,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/898337ef520fe4d3,Bryan Baker,1.78,0.52,2.83,0.45,0.44,0.5,0.37,0.9,75.0,185.0,75.0,185.0,,18,5,0,39.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/371efa53bd0cf669,Jin Bala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,155.0,69.0,155.0,,23,3,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/e626e92a8f2a9737,Balajin,1.4,0.33,2.73,0.5,2.0,0.2,0.66,0.0,69.0,145.0,69.0,145.0,72.0,23,4,0,33.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/04b39f4e8eb59d7c,Oluwale Bamgbose,2.45,0.48,2.7,0.55,0.94,0.33,0.37,0.0,71.0,185.0,71.0,185.0,78.0,6,4,0,37.9,0,0,0,0,1,0
http://ufcstats.com/fighter-details/4c4b44e3cf5815b3,Stephen Banaszak,4.2,0.47,1.15,0.66,0.0,0.0,1.0,1.9,72.0,145.0,72.0,145.0,,5,5,0,34.5,0,0,0,0,0,1
http://ufcstats.com/fighter-details/5c2ce761399dc9c5,Marcin Bandel,0.79,0.5,5.26,0.23,0.0,0.0,0.0,0.0,70.0,155.0,70.0,155.0,,15,7,0,35.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2c2caf2f2bab9df5,Humberto Bandenay,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5,71.0,145.0,71.0,145.0,71.0,14,7,0,30.8,0,0,0,1,0,0
http://ufcstats.com/fighter-details/9a2d3567abc02e34,Tae Hyun Bang,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5,69.0,155.0,69.0,155.0,71.0,18,10,0,42.2,0,0,0,0,1,0
http://ufcstats.com/fighter-details/c50ea21fe9ef478d,Yohan Banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/9c442aaf149ea982,Shauna Bannon,4.77,0.43,3.88,0.44,0.0,0.0,0.42,0.8,65.0,115.0,65.0,115.0,65.0,7,1,0,31.6,0,0,0,0,1,0
http://ufcstats.com/fighter-details/9ddfb3369a3b0394,Antonio Banuelos,2.69,0.33,3.15,0.58,1.62,0.62,0.86,0.4,65.0,135.0,65.0,135.0,63.0,20,11,1,45.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/1c23ec2f1b71be40,Iwo Baraniewski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,205.0,,205.0,,5,0,0,26.6,0,0,0,0,0,1
